date,hour,temp,rain_amount,humidity,wind,cloud,precip,city
2024-01-01,0,18.4,0.0,92,6.9,3,0.0,HaNoi
2024-01-01,1,18.0,0.0,95,6.1,9,0.0,HaNoi
2024-01-01,2,17.7,0.0,97,5.3,96,0.0,HaNoi
2024-01-01,3,17.8,0.0,97,4.9,100,0.0,HaNoi
2024-01-01,4,18.7,0.2,93,7.0,41,0.2,HaNoi
2024-01-01,5,18.4,0.0,96,5.5,48,0.0,HaNoi
2024-01-01,6,18.5,0.0,95,5.1,100,0.0,HaNoi
2024-01-01,7,18.6,0.0,95,7.2,100,0.0,HaNoi
2024-01-01,8,20.0,0.0,88,3.4,54,0.0,HaNoi
2024-01-01,9,21.6,0.0,79,3.7,54,0.0,HaNoi
2024-01-01,10,23.1,0.0,70,5.8,16,0.0,HaNoi
2024-01-01,11,24.7,0.0,64,7.2,38,0.0,HaNoi
2024-01-01,12,26.1,0.0,60,10.2,98,0.0,HaNoi
2024-01-01,13,26.4,0.0,59,12.8,100,0.0,HaNoi
2024-01-01,14,26.8,0.1,59,14.8,57,0.1,HaNoi
2024-01-01,15,26.7,0.0,59,14.8,60,0.0,HaNoi
2024-01-01,16,26.5,0.0,59,15.5,42,0.0,HaNoi
2024-01-01,17,25.4,0.0,62,14.6,21,0.0,HaNoi
2024-01-01,18,23.5,0.0,67,17.6,4,0.0,HaNoi
2024-01-01,19,21.8,0.0,77,14.5,4,0.0,HaNoi
2024-01-01,20,21.0,0.0,85,12.3,15,0.0,HaNoi
2024-01-01,21,20.4,0.0,90,8.4,13,0.0,HaNoi
2024-01-01,22,20.1,0.0,93,8.2,100,0.0,HaNoi
2024-01-01,23,20.1,0.0,93,9.2,100,0.0,HaNoi
2024-01-02,0,20.4,0.0,93,10.2,100,0.0,HaNoi
2024-01-02,1,20.4,0.0,93,10.1,100,0.0,HaNoi
2024-01-02,2,20.3,0.0,94,9.1,100,0.0,HaNoi
2024-01-02,3,20.1,0.0,96,7.5,100,0.0,HaNoi
2024-01-02,4,19.9,0.0,97,6.8,100,0.0,HaNoi
2024-01-02,5,20.2,0.0,95,8.6,100,0.0,HaNoi
2024-01-02,6,20.4,0.0,95,9.2,96,0.0,HaNoi
2024-01-02,7,20.2,0.0,96,9.2,98,0.0,HaNoi
2024-01-02,8,22.0,0.0,85,11.7,92,0.0,HaNoi
2024-01-02,9,23.2,0.0,78,11.0,44,0.0,HaNoi
2024-01-02,10,24.6,0.1,71,11.4,29,0.1,HaNoi
2024-01-02,11,25.6,0.1,67,10.6,100,0.1,HaNoi
2024-01-02,12,26.3,0.1,62,10.5,26,0.1,HaNoi
2024-01-02,13,27.0,0.0,59,11.6,33,0.0,HaNoi
2024-01-02,14,27.4,0.1,57,12.2,26,0.1,HaNoi
2024-01-02,15,27.7,0.0,55,12.9,26,0.0,HaNoi
2024-01-02,16,27.4,0.0,56,14.4,46,0.0,HaNoi
2024-01-02,17,25.9,0.0,64,14.6,17,0.0,HaNoi
2024-01-02,18,24.0,0.0,74,13.0,3,0.0,HaNoi
2024-01-02,19,23.0,0.0,79,12.8,1,0.0,HaNoi
2024-01-02,20,21.8,0.0,86,14.1,1,0.0,HaNoi
2024-01-02,21,21.0,0.0,91,11.9,4,0.0,HaNoi
2024-01-02,22,20.4,0.0,95,9.7,90,0.0,HaNoi
2024-01-02,23,20.4,0.0,95,10.8,100,0.0,HaNoi
2024-01-03,0,20.4,0.0,95,10.1,100,0.0,HaNoi
2024-01-03,1,20.0,1.0,96,12.2,100,1.0,HaNoi
2024-01-03,2,19.5,2.1,95,13.2,100,2.1,HaNoi
2024-01-03,3,19.5,1.0,93,18.4,100,1.0,HaNoi
2024-01-03,4,18.2,0.5,88,25.1,100,0.5,HaNoi
2024-01-03,5,17.2,0.0,82,26.5,100,0.0,HaNoi
2024-01-03,6,16.8,0.0,77,23.5,100,0.0,HaNoi
2024-01-03,7,16.4,0.2,78,15.8,100,0.2,HaNoi
2024-01-03,8,17.6,0.0,76,21.8,100,0.0,HaNoi
2024-01-03,9,17.1,1.0,83,14.1,100,1.0,HaNoi
2024-01-03,10,17.4,0.9,87,14.0,100,0.9,HaNoi
2024-01-03,11,17.9,0.3,79,14.5,100,0.3,HaNoi
2024-01-03,12,17.9,0.3,78,12.3,100,0.3,HaNoi
2024-01-03,13,17.7,0.3,79,10.4,100,0.3,HaNoi
2024-01-03,14,18.2,0.1,76,11.2,100,0.1,HaNoi
2024-01-03,15,18.8,0.0,69,8.9,100,0.0,HaNoi
2024-01-03,16,19.0,0.0,66,6.9,100,0.0,HaNoi
2024-01-03,17,18.8,0.0,65,3.8,100,0.0,HaNoi
2024-01-03,18,18.0,0.0,77,2.7,78,0.0,HaNoi
2024-01-03,19,17.7,0.0,78,3.3,100,0.0,HaNoi
2024-01-03,20,16.3,0.0,82,6.8,12,0.0,HaNoi
2024-01-03,21,15.9,0.0,83,6.3,19,0.0,HaNoi
2024-01-03,22,15.7,0.0,85,6.6,100,0.0,HaNoi
2024-01-03,23,15.5,0.0,85,6.5,100,0.0,HaNoi
2024-01-04,0,16.9,0.0,72,5.9,100,0.0,HaNoi
2024-01-04,1,17.1,0.0,64,6.6,100,0.0,HaNoi
2024-01-04,2,17.0,0.0,63,6.6,100,0.0,HaNoi
2024-01-04,3,16.9,0.0,62,7.2,100,0.0,HaNoi
2024-01-04,4,16.8,0.0,63,6.3,100,0.0,HaNoi
2024-01-04,5,16.7,0.0,63,6.3,100,0.0,HaNoi
2024-01-04,6,16.6,0.0,63,6.7,95,0.0,HaNoi
2024-01-04,7,16.7,0.0,64,6.9,100,0.0,HaNoi
2024-01-04,8,17.7,0.0,64,4.7,67,0.0,HaNoi
2024-01-04,9,18.8,0.0,62,1.1,37,0.0,HaNoi
2024-01-04,10,19.9,0.0,59,2.4,98,0.0,HaNoi
2024-01-04,11,21.2,0.0,55,5.1,100,0.0,HaNoi
2024-01-04,12,22.0,0.0,53,6.9,77,0.0,HaNoi
2024-01-04,13,22.7,0.0,53,8.1,85,0.0,HaNoi
2024-01-04,14,23.2,0.0,53,9.8,100,0.0,HaNoi
2024-01-04,15,23.4,0.0,54,11.9,100,0.0,HaNoi
2024-01-04,16,23.1,0.0,56,14.5,92,0.0,HaNoi
2024-01-04,17,22.2,0.0,63,14.8,94,0.0,HaNoi
2024-01-04,18,20.8,0.0,69,14.6,4,0.0,HaNoi
2024-01-04,19,19.3,0.0,78,12.0,11,0.0,HaNoi
2024-01-04,20,18.2,0.0,81,12.0,1,0.0,HaNoi
2024-01-04,21,17.6,0.0,85,8.1,4,0.0,HaNoi
2024-01-04,22,16.7,0.0,90,5.9,19,0.0,HaNoi
2024-01-04,23,16.5,0.0,91,5.9,100,0.0,HaNoi
2024-01-05,0,17.4,0.0,87,6.9,100,0.0,HaNoi
2024-01-05,1,17.7,0.0,85,7.1,100,0.0,HaNoi
2024-01-05,2,17.7,0.0,86,4.7,100,0.0,HaNoi
2024-01-05,3,17.7,0.0,87,3.6,100,0.0,HaNoi
2024-01-05,4,17.7,0.0,88,4.2,100,0.0,HaNoi
2024-01-05,5,17.7,0.0,88,4.7,100,0.0,HaNoi
2024-01-05,6,17.7,0.0,89,5.4,100,0.0,HaNoi
2024-01-05,7,17.8,0.0,89,5.8,98,0.0,HaNoi
2024-01-05,8,18.5,0.0,85,5.5,32,0.0,HaNoi
2024-01-05,9,19.6,0.0,81,4.7,79,0.0,HaNoi
2024-01-05,10,20.7,0.0,78,5.6,100,0.0,HaNoi
2024-01-05,11,21.2,0.0,76,6.0,100,0.0,HaNoi
2024-01-05,12,22.1,0.0,73,7.8,100,0.0,HaNoi
2024-01-05,13,23.2,0.0,70,9.5,100,0.0,HaNoi
2024-01-05,14,23.6,0.0,68,9.1,100,0.0,HaNoi
2024-01-05,15,24.2,0.0,65,8.3,99,0.0,HaNoi
2024-01-05,16,24.6,0.0,63,12.4,89,0.0,HaNoi
2024-01-05,17,23.7,0.0,68,10.0,32,0.0,HaNoi
2024-01-05,18,22.0,0.0,76,8.0,36,0.0,HaNoi
2024-01-05,19,21.1,0.0,81,11.0,44,0.0,HaNoi
2024-01-05,20,20.6,0.0,89,12.7,29,0.0,HaNoi
2024-01-05,21,19.7,0.0,95,10.5,14,0.0,HaNoi
2024-01-05,22,19.1,0.0,97,8.7,25,0.0,HaNoi
2024-01-05,23,18.8,0.0,98,6.4,95,0.0,HaNoi
2024-01-06,0,18.6,0.0,99,5.9,100,0.0,HaNoi
2024-01-06,1,19.2,0.0,98,3.4,100,0.0,HaNoi
2024-01-06,2,19.3,0.0,97,4.3,100,0.0,HaNoi
2024-01-06,3,18.8,0.1,99,3.1,100,0.1,HaNoi
2024-01-06,4,19.0,0.5,99,2.6,100,0.5,HaNoi
2024-01-06,5,18.9,0.7,100,1.9,100,0.7,HaNoi
2024-01-06,6,19.0,0.7,99,4.3,100,0.7,HaNoi
2024-01-06,7,19.2,0.3,98,5.2,100,0.3,HaNoi
2024-01-06,8,20.0,1.1,94,4.3,100,1.1,HaNoi
2024-01-06,9,20.5,0.3,89,7.5,100,0.3,HaNoi
2024-01-06,10,22.4,0.1,79,7.9,100,0.1,HaNoi
2024-01-06,11,23.4,0.1,72,7.9,100,0.1,HaNoi
2024-01-06,12,24.3,0.1,68,7.2,82,0.1,HaNoi
2024-01-06,13,24.7,0.1,64,8.7,33,0.1,HaNoi
2024-01-06,14,24.8,0.1,63,11.9,96,0.1,HaNoi
2024-01-06,15,24.6,0.1,64,14.0,100,0.1,HaNoi
2024-01-06,16,23.9,0.0,67,13.2,41,0.0,HaNoi
2024-01-06,17,23.3,0.0,69,12.9,33,0.0,HaNoi
2024-01-06,18,21.8,0.0,77,12.7,80,0.0,HaNoi
2024-01-06,19,21.2,0.0,81,12.0,100,0.0,HaNoi
2024-01-06,20,21.2,0.0,81,11.5,72,0.0,HaNoi
2024-01-06,21,20.6,0.1,87,7.0,18,0.1,HaNoi
2024-01-06,22,19.3,0.0,95,5.9,28,0.0,HaNoi
2024-01-06,23,18.9,0.0,96,5.7,83,0.0,HaNoi
2024-01-07,0,18.5,0.0,98,6.2,85,0.0,HaNoi
2024-01-07,1,18.3,0.0,98,5.9,48,0.0,HaNoi
2024-01-07,2,18.7,0.0,98,5.4,34,0.0,HaNoi
2024-01-07,3,18.4,0.0,98,5.1,29,0.0,HaNoi
2024-01-07,4,17.7,0.0,100,6.7,37,0.0,HaNoi
2024-01-07,5,17.5,0.0,100,6.3,97,0.0,HaNoi
2024-01-07,6,17.5,0.0,100,5.1,100,0.0,HaNoi
2024-01-07,7,18.0,0.0,99,6.4,100,0.0,HaNoi
2024-01-07,8,19.4,0.0,92,5.6,94,0.0,HaNoi
2024-01-07,9,20.8,0.0,83,7.3,100,0.0,HaNoi
2024-01-07,10,22.4,0.0,74,11.1,100,0.0,HaNoi
2024-01-07,11,23.0,0.1,72,11.2,100,0.1,HaNoi
2024-01-07,12,23.2,0.1,71,12.7,75,0.1,HaNoi
2024-01-07,13,24.4,0.0,65,13.0,96,0.0,HaNoi
2024-01-07,14,24.7,0.0,63,13.3,100,0.0,HaNoi
2024-01-07,15,24.7,0.0,62,14.0,100,0.0,HaNoi
2024-01-07,16,24.2,0.0,65,15.5,100,0.0,HaNoi
2024-01-07,17,23.2,0.0,72,16.3,100,0.0,HaNoi
2024-01-07,18,22.1,0.0,79,14.3,100,0.0,HaNoi
2024-01-07,19,21.5,0.0,83,15.9,4,0.0,HaNoi
2024-01-07,20,20.5,0.0,89,15.6,4,0.0,HaNoi
2024-01-07,21,20.1,0.0,92,12.1,12,0.0,HaNoi
2024-01-07,22,19.5,0.0,95,8.9,28,0.0,HaNoi
2024-01-07,23,19.2,0.0,97,8.1,60,0.0,HaNoi
2024-01-08,0,19.0,0.0,98,7.4,100,0.0,HaNoi
2024-01-08,1,19.6,0.0,95,10.0,100,0.0,HaNoi
2024-01-08,2,19.8,0.0,94,10.9,100,0.0,HaNoi
2024-01-08,3,19.7,0.0,94,10.7,100,0.0,HaNoi
2024-01-08,4,19.6,0.0,95,9.4,100,0.0,HaNoi
2024-01-08,5,19.6,0.0,94,8.2,100,0.0,HaNoi
2024-01-08,6,19.7,0.0,93,7.7,100,0.0,HaNoi
2024-01-08,7,19.7,0.0,93,8.5,100,0.0,HaNoi
2024-01-08,8,20.9,0.0,89,12.0,99,0.0,HaNoi
2024-01-08,9,21.9,0.0,85,13.7,80,0.0,HaNoi
2024-01-08,10,23.3,0.1,77,15.5,79,0.1,HaNoi
2024-01-08,11,24.6,0.1,69,14.1,47,0.1,HaNoi
2024-01-08,12,25.2,0.2,66,14.3,45,0.2,HaNoi
2024-01-08,13,26.2,0.2,61,13.1,57,0.2,HaNoi
2024-01-08,14,26.8,0.2,59,12.9,39,0.2,HaNoi
2024-01-08,15,27.0,0.1,58,15.5,33,0.1,HaNoi
2024-01-08,16,26.0,0.0,63,18.5,38,0.0,HaNoi
2024-01-08,17,24.9,0.0,67,15.5,30,0.0,HaNoi
2024-01-08,18,23.6,0.0,70,13.5,10,0.0,HaNoi
2024-01-08,19,22.9,0.0,73,15.3,18,0.0,HaNoi
2024-01-08,20,22.0,0.0,80,14.8,4,0.0,HaNoi
2024-01-08,21,21.2,0.0,86,12.4,9,0.0,HaNoi
2024-01-08,22,20.7,0.0,90,10.8,17,0.0,HaNoi
2024-01-08,23,20.2,0.0,94,8.9,28,0.0,HaNoi
2024-01-09,0,19.8,0.0,96,7.4,28,0.0,HaNoi
2024-01-09,1,19.6,0.0,97,8.4,39,0.0,HaNoi
2024-01-09,2,19.6,0.0,98,9.2,83,0.0,HaNoi
2024-01-09,3,19.8,0.0,97,9.0,100,0.0,HaNoi
2024-01-09,4,20.0,0.0,95,10.2,100,0.0,HaNoi
2024-01-09,5,19.9,0.0,96,9.1,100,0.0,HaNoi
2024-01-09,6,20.2,0.0,95,8.2,100,0.0,HaNoi
2024-01-09,7,20.4,0.0,95,9.0,100,0.0,HaNoi
2024-01-09,8,21.3,0.0,94,11.5,100,0.0,HaNoi
2024-01-09,9,22.9,0.1,85,13.7,42,0.1,HaNoi
2024-01-09,10,24.6,0.0,73,14.6,36,0.0,HaNoi
2024-01-09,11,25.4,0.1,69,13.8,50,0.1,HaNoi
2024-01-09,12,26.0,0.1,67,12.6,57,0.1,HaNoi
2024-01-09,13,26.4,0.1,66,10.5,31,0.1,HaNoi
2024-01-09,14,27.0,0.0,63,11.4,44,0.0,HaNoi
2024-01-09,15,25.8,0.2,67,13.8,70,0.2,HaNoi
2024-01-09,16,24.5,0.4,74,9.7,67,0.4,HaNoi
2024-01-09,17,24.3,0.2,77,9.3,59,0.2,HaNoi
2024-01-09,18,22.4,0.4,89,7.5,100,0.4,HaNoi
2024-01-09,19,21.8,1.5,92,11.5,100,1.5,HaNoi
2024-01-09,20,21.6,0.0,90,13.6,27,0.0,HaNoi
2024-01-09,21,21.1,0.0,93,12.1,54,0.0,HaNoi
2024-01-09,22,20.6,0.0,96,10.9,40,0.0,HaNoi
2024-01-09,23,20.4,0.1,97,7.7,100,0.1,HaNoi
2024-01-10,0,20.8,0.1,94,10.6,100,0.1,HaNoi
2024-01-10,1,20.9,0.1,93,12.2,100,0.1,HaNoi
2024-01-10,2,20.8,0.1,94,13.3,100,0.1,HaNoi
2024-01-10,3,20.6,0.1,94,12.5,100,0.1,HaNoi
2024-01-10,4,20.4,0.5,93,12.6,100,0.5,HaNoi
2024-01-10,5,19.9,1.1,95,14.3,100,1.1,HaNoi
2024-01-10,6,19.7,0.7,95,13.0,100,0.7,HaNoi
2024-01-10,7,19.6,1.6,95,10.6,100,1.6,HaNoi
2024-01-10,8,20.2,0.6,92,14.4,100,0.6,HaNoi
2024-01-10,9,20.5,0.5,90,16.6,100,0.5,HaNoi
2024-01-10,10,21.0,2.2,87,13.8,100,2.2,HaNoi
2024-01-10,11,21.4,0.5,85,14.1,100,0.5,HaNoi
2024-01-10,12,22.0,1.0,82,14.8,100,1.0,HaNoi
2024-01-10,13,21.0,1.4,88,14.1,100,1.4,HaNoi
2024-01-10,14,20.5,1.8,90,12.6,100,1.8,HaNoi
2024-01-10,15,20.1,1.8,88,12.2,100,1.8,HaNoi
2024-01-10,16,19.9,1.3,88,12.2,100,1.3,HaNoi
2024-01-10,17,19.4,1.0,90,12.7,100,1.0,HaNoi
2024-01-10,18,18.8,0.7,90,13.0,100,0.7,HaNoi
2024-01-10,19,18.4,0.6,91,13.0,100,0.6,HaNoi
2024-01-10,20,18.0,0.3,93,13.6,100,0.3,HaNoi
2024-01-10,21,17.9,0.1,92,13.0,100,0.1,HaNoi
2024-01-10,22,17.9,0.1,92,9.9,100,0.1,HaNoi
2024-01-10,23,17.8,0.2,93,7.6,100,0.2,HaNoi
2024-01-11,0,17.7,0.6,93,4.9,100,0.6,HaNoi
2024-01-11,1,17.6,1.2,94,7.1,100,1.2,HaNoi
2024-01-11,2,17.6,0.3,94,8.6,100,0.3,HaNoi
2024-01-11,3,17.6,0.3,94,10.7,100,0.3,HaNoi
2024-01-11,4,17.4,0.7,93,11.8,100,0.7,HaNoi
2024-01-11,5,17.2,0.3,93,12.0,100,0.3,HaNoi
2024-01-11,6,17.1,0.4,94,10.5,100,0.4,HaNoi
2024-01-11,7,17.1,1.0,94,11.6,100,1.0,HaNoi
2024-01-11,8,17.4,0.2,93,8.9,100,0.2,HaNoi
2024-01-11,9,17.9,0.4,92,8.1,100,0.4,HaNoi
2024-01-11,10,18.0,0.6,92,9.5,100,0.6,HaNoi
2024-01-11,11,18.6,0.1,88,9.5,100,0.1,HaNoi
2024-01-11,12,18.7,0.4,91,9.5,100,0.4,HaNoi
2024-01-11,13,19.0,0.2,87,10.7,100,0.2,HaNoi
2024-01-11,14,19.5,0.0,85,10.2,100,0.0,HaNoi
2024-01-11,15,19.6,0.0,85,9.0,100,0.0,HaNoi
2024-01-11,16,19.7,0.1,85,8.7,100,0.1,HaNoi
2024-01-11,17,19.6,0.2,87,6.4,100,0.2,HaNoi
2024-01-11,18,19.2,0.2,92,6.8,100,0.2,HaNoi
2024-01-11,19,19.0,0.3,95,6.7,100,0.3,HaNoi
2024-01-11,20,18.3,0.1,93,6.5,100,0.1,HaNoi
2024-01-11,21,18.2,0.1,94,7.3,100,0.1,HaNoi
2024-01-11,22,18.1,0.0,94,6.7,100,0.0,HaNoi
2024-01-11,23,18.1,0.1,95,6.0,100,0.1,HaNoi
2024-01-12,0,18.0,0.3,96,6.8,100,0.3,HaNoi
2024-01-12,1,17.9,0.7,96,7.0,100,0.7,HaNoi
2024-01-12,2,17.7,1.2,96,7.2,100,1.2,HaNoi
2024-01-12,3,17.7,0.8,96,6.9,100,0.8,HaNoi
2024-01-12,4,17.6,0.2,96,7.0,100,0.2,HaNoi
2024-01-12,5,17.6,0.2,95,8.1,100,0.2,HaNoi
2024-01-12,6,17.6,0.2,95,8.3,100,0.2,HaNoi
2024-01-12,7,17.6,0.3,95,9.6,100,0.3,HaNoi
2024-01-12,8,17.7,0.8,95,8.3,100,0.8,HaNoi
2024-01-12,9,17.8,0.8,94,8.3,100,0.8,HaNoi
2024-01-12,10,18.0,1.2,93,9.5,100,1.2,HaNoi
2024-01-12,11,18.3,1.8,92,9.0,100,1.8,HaNoi
2024-01-12,12,18.5,1.5,91,11.2,100,1.5,HaNoi
2024-01-12,13,18.6,0.4,90,11.2,100,0.4,HaNoi
2024-01-12,14,19.2,0.0,88,10.5,100,0.0,HaNoi
2024-01-12,15,19.8,0.0,84,10.9,100,0.0,HaNoi
2024-01-12,16,19.5,0.0,87,8.5,100,0.0,HaNoi
2024-01-12,17,19.5,0.0,87,8.2,100,0.0,HaNoi
2024-01-12,18,19.2,0.0,89,6.7,100,0.0,HaNoi
2024-01-12,19,19.1,0.0,89,6.8,100,0.0,HaNoi
2024-01-12,20,18.5,0.0,89,6.4,100,0.0,HaNoi
2024-01-12,21,18.5,0.0,89,3.0,100,0.0,HaNoi
2024-01-12,22,18.4,0.0,90,3.7,100,0.0,HaNoi
2024-01-12,23,18.4,0.0,90,6.1,100,0.0,HaNoi
2024-01-13,0,18.3,0.0,90,6.0,100,0.0,HaNoi
2024-01-13,1,18.3,0.0,91,5.5,100,0.0,HaNoi
2024-01-13,2,18.2,0.1,92,6.1,100,0.1,HaNoi
2024-01-13,3,18.1,0.8,94,6.2,100,0.8,HaNoi
2024-01-13,4,18.1,1.0,95,6.6,100,1.0,HaNoi
2024-01-13,5,18.0,1.1,96,6.1,100,1.1,HaNoi
2024-01-13,6,18.1,1.1,95,6.5,100,1.1,HaNoi
2024-01-13,7,18.0,1.2,95,8.2,100,1.2,HaNoi
2024-01-13,8,18.1,0.7,94,4.2,100,0.7,HaNoi
2024-01-13,9,18.6,0.5,94,6.6,100,0.5,HaNoi
2024-01-13,10,19.5,0.6,90,8.5,100,0.6,HaNoi
2024-01-13,11,19.4,0.5,89,8.1,100,0.5,HaNoi
2024-01-13,12,19.4,0.6,90,8.1,100,0.6,HaNoi
2024-01-13,13,19.7,0.4,89,8.6,100,0.4,HaNoi
2024-01-13,14,19.6,1.6,92,7.6,100,1.6,HaNoi
2024-01-13,15,19.4,0.9,93,4.7,100,0.9,HaNoi
2024-01-13,16,19.7,0.5,93,7.6,100,0.5,HaNoi
2024-01-13,17,20.0,0.2,93,7.0,100,0.2,HaNoi
2024-01-13,18,19.7,0.1,93,8.4,100,0.1,HaNoi
2024-01-13,19,19.5,0.0,91,7.2,100,0.0,HaNoi
2024-01-13,20,19.0,0.1,94,7.3,100,0.1,HaNoi
2024-01-13,21,18.9,0.0,94,4.3,100,0.0,HaNoi
2024-01-13,22,18.8,0.0,96,3.1,100,0.0,HaNoi
2024-01-13,23,18.6,0.0,98,3.1,100,0.0,HaNoi
2024-01-14,0,18.5,0.1,98,3.4,40,0.1,HaNoi
2024-01-14,1,18.2,0.1,99,3.1,100,0.1,HaNoi
2024-01-14,2,18.3,0.4,98,3.3,100,0.4,HaNoi
2024-01-14,3,18.1,0.7,98,5.9,100,0.7,HaNoi
2024-01-14,4,18.1,0.3,98,4.9,100,0.3,HaNoi
2024-01-14,5,18.0,0.2,98,5.4,100,0.2,HaNoi
2024-01-14,6,18.0,0.3,97,5.8,100,0.3,HaNoi
2024-01-14,7,17.9,0.1,96,6.2,100,0.1,HaNoi
2024-01-14,8,18.2,0.3,94,6.1,65,0.3,HaNoi
2024-01-14,9,19.2,0.2,90,6.5,99,0.2,HaNoi
2024-01-14,10,20.2,1.1,86,5.1,100,1.1,HaNoi
2024-01-14,11,20.5,0.7,83,7.3,100,0.7,HaNoi
2024-01-14,12,21.5,0.0,78,8.0,100,0.0,HaNoi
2024-01-14,13,21.9,0.0,77,7.2,100,0.0,HaNoi
2024-01-14,14,22.3,0.0,75,5.8,77,0.0,HaNoi
2024-01-14,15,23.1,0.0,73,4.9,100,0.0,HaNoi
2024-01-14,16,23.0,0.1,73,6.8,100,0.1,HaNoi
2024-01-14,17,22.4,0.0,78,9.3,74,0.0,HaNoi
2024-01-14,18,21.1,0.0,86,8.9,100,0.0,HaNoi
2024-01-14,19,20.9,0.0,88,7.9,100,0.0,HaNoi
2024-01-14,20,20.0,0.3,92,6.5,100,0.3,HaNoi
2024-01-14,21,19.6,0.7,95,4.7,87,0.7,HaNoi
2024-01-14,22,19.3,0.6,96,4.2,100,0.6,HaNoi
2024-01-14,23,19.2,0.5,96,4.7,100,0.5,HaNoi
2024-01-15,0,19.0,0.3,96,4.3,100,0.3,HaNoi
2024-01-15,1,18.9,0.1,96,1.8,99,0.1,HaNoi
2024-01-15,2,18.8,0.0,95,0.7,97,0.0,HaNoi
2024-01-15,3,18.6,0.0,96,1.1,95,0.0,HaNoi
2024-01-15,4,18.6,0.0,96,0.8,100,0.0,HaNoi
2024-01-15,5,18.5,0.0,96,2.2,100,0.0,HaNoi
2024-01-15,6,18.1,0.0,98,3.8,100,0.0,HaNoi
2024-01-15,7,18.0,0.0,100,2.7,100,0.0,HaNoi
2024-01-15,8,19.7,0.0,95,4.0,46,0.0,HaNoi
2024-01-15,9,21.0,0.0,85,5.9,30,0.0,HaNoi
2024-01-15,10,22.5,0.1,75,11.9,47,0.1,HaNoi
2024-01-15,11,23.7,0.1,69,12.4,37,0.1,HaNoi
2024-01-15,12,24.7,0.1,64,14.3,24,0.1,HaNoi
2024-01-15,13,25.3,0.1,62,13.6,33,0.1,HaNoi
2024-01-15,14,25.2,0.0,62,15.8,68,0.0,HaNoi
2024-01-15,15,24.6,0.3,65,14.9,44,0.3,HaNoi
2024-01-15,16,24.6,0.0,63,16.8,30,0.0,HaNoi
2024-01-15,17,23.4,0.0,69,13.8,36,0.0,HaNoi
2024-01-15,18,21.9,0.0,77,11.7,31,0.0,HaNoi
2024-01-15,19,20.9,0.0,82,10.2,11,0.0,HaNoi
2024-01-15,20,20.2,0.0,87,10.2,2,0.0,HaNoi
2024-01-15,21,19.3,0.0,92,8.0,7,0.0,HaNoi
2024-01-15,22,18.7,0.0,95,7.0,12,0.0,HaNoi
2024-01-15,23,18.0,0.0,97,6.3,33,0.0,HaNoi
2024-01-16,0,18.0,0.0,97,5.5,94,0.0,HaNoi
2024-01-16,1,18.7,0.0,96,6.3,100,0.0,HaNoi
2024-01-16,2,18.8,0.0,95,5.2,96,0.0,HaNoi
2024-01-16,3,18.6,0.0,97,3.6,100,0.0,HaNoi
2024-01-16,4,18.8,0.0,96,4.1,100,0.0,HaNoi
2024-01-16,5,18.8,0.0,96,5.0,100,0.0,HaNoi
2024-01-16,6,18.6,0.0,96,4.8,100,0.0,HaNoi
2024-01-16,7,18.5,0.0,94,6.2,100,0.0,HaNoi
2024-01-16,8,19.5,0.6,91,7.8,98,0.6,HaNoi
2024-01-16,9,20.2,0.9,89,9.4,100,0.9,HaNoi
2024-01-16,10,20.2,1.6,89,13.6,100,1.6,HaNoi
2024-01-16,11,20.7,1.1,88,14.0,100,1.1,HaNoi
2024-01-16,12,21.0,1.1,86,13.2,100,1.1,HaNoi
2024-01-16,13,21.0,0.5,87,11.5,100,0.5,HaNoi
2024-01-16,14,21.6,0.3,80,12.5,100,0.3,HaNoi
2024-01-16,15,21.5,0.0,81,13.5,69,0.0,HaNoi
2024-01-16,16,22.7,0.0,72,17.9,65,0.0,HaNoi
2024-01-16,17,21.8,0.0,74,17.7,34,0.0,HaNoi
2024-01-16,18,20.7,0.0,81,12.1,21,0.0,HaNoi
2024-01-16,19,19.8,0.0,87,10.9,25,0.0,HaNoi
2024-01-16,20,19.5,0.0,92,10.1,72,0.0,HaNoi
2024-01-16,21,19.2,0.0,95,10.1,11,0.0,HaNoi
2024-01-16,22,18.7,0.0,96,7.7,26,0.0,HaNoi
2024-01-16,23,18.2,0.0,97,6.6,23,0.0,HaNoi
2024-01-17,0,18.3,0.0,97,6.9,30,0.0,HaNoi
2024-01-17,1,18.1,0.0,98,6.0,36,0.0,HaNoi
2024-01-17,2,17.9,0.0,98,5.5,100,0.0,HaNoi
2024-01-17,3,18.7,0.0,96,5.9,100,0.0,HaNoi
2024-01-17,4,18.9,0.0,94,6.5,100,0.0,HaNoi
2024-01-17,5,18.6,0.1,96,6.0,99,0.1,HaNoi
2024-01-17,6,18.6,0.2,96,7.4,96,0.2,HaNoi
2024-01-17,7,18.6,0.0,95,6.8,100,0.0,HaNoi
2024-01-17,8,19.9,0.3,91,13.3,100,0.3,HaNoi
2024-01-17,9,21.0,0.1,87,12.7,100,0.1,HaNoi
2024-01-17,10,22.6,0.1,79,14.8,100,0.1,HaNoi
2024-01-17,11,22.1,1.0,81,15.3,46,1.0,HaNoi
2024-01-17,12,23.8,0.1,76,14.3,71,0.1,HaNoi
2024-01-17,13,25.4,0.1,67,14.7,100,0.1,HaNoi
2024-01-17,14,23.8,0.6,70,14.0,41,0.6,HaNoi
