date,hour,temp,rain_amount,humidity,wind,cloud,precip,city
2025-05-27,1,26.8,0.0,95,4.5,46,0.0,HoChiMinh
2025-05-27,2,26.6,0.0,96,4.3,43,0.0,HoChiMinh
2025-05-27,3,26.4,0.0,96,4.6,40,0.0,HoChiMinh
2025-05-27,4,26.4,0.0,96,4.5,37,0.0,HoChiMinh
2025-05-27,5,26.6,0.0,95,4.4,37,0.0,HoChiMinh
2025-05-27,6,27.0,0.0,93,4.3,37,0.0,HoChiMinh
2025-05-27,7,27.7,0.0,90,4.0,37,0.0,HoChiMinh
2025-05-27,8,28.8,0.0,85,3.9,48,0.2,HoChiMinh
2025-05-27,9,30.1,0.0,79,4.3,59,0.2,HoChiMinh
2025-05-27,10,31.0,0.0,75,5.0,70,0.2,HoChiMinh
2025-05-27,11,31.2,0.0,74,5.9,80,0.7,HoChiMinh
2025-05-27,12,31.0,0.0,75,7.2,90,0.7,HoChiMinh
2025-05-27,13,30.8,0.0,76,8.1,100,0.7,HoChiMinh
2025-05-27,14,30.7,0.0,76,8.0,100,0.8,HoChiMinh
2025-05-27,15,30.6,0.0,76,7.2,100,0.8,HoChiMinh
2025-05-27,16,30.3,0.0,77,6.5,100,0.8,HoChiMinh
2025-05-27,17,29.6,0.0,81,5.2,100,0.8,HoChiMinh
2025-05-27,18,28.6,0.0,87,3.8,100,0.8,HoChiMinh
2025-05-27,19,27.8,0.0,91,2.6,100,0.8,HoChiMinh
2025-05-27,20,27.5,0.0,93,2.4,100,0.0,HoChiMinh
2025-05-27,21,27.4,0.0,94,3.3,100,0.0,HoChiMinh
2025-05-27,22,27.2,0.0,95,4.0,100,0.0,HoChiMinh
2025-05-27,23,27.0,0.0,96,4.0,100,0.0,HoChiMinh
2025-05-28,0,26.8,0.0,96,3.6,100,0.0,HoChiMinh
2025-05-28,1,26.5,0.0,96,2.9,100,0.0,HoChiMinh
2025-05-28,2,26.3,0.0,97,2.3,100,0.0,HoChiMinh
2025-05-28,3,26.0,0.0,97,1.8,100,0.0,HoChiMinh
2025-05-28,4,25.9,0.0,97,1.6,100,0.0,HoChiMinh
2025-05-28,5,26.1,0.0,96,1.8,100,0.0,HoChiMinh
2025-05-28,6,26.4,0.0,95,2.6,100,0.0,HoChiMinh
2025-05-28,7,26.9,0.0,93,3.1,100,0.0,HoChiMinh
2025-05-28,8,27.8,0.0,89,4.2,100,0.6,HoChiMinh
2025-05-28,9,28.9,0.0,84,6.1,100,0.6,HoChiMinh
2025-05-28,10,29.9,0.0,80,8.0,100,0.6,HoChiMinh
2025-05-28,11,30.6,0.0,77,8.4,100,0.2,HoChiMinh
2025-05-28,12,31.1,0.0,75,8.0,100,0.2,HoChiMinh
2025-05-28,13,31.5,0.0,73,7.2,100,0.2,HoChiMinh
2025-05-28,14,31.6,0.0,72,6.2,100,0.1,HoChiMinh
2025-05-28,15,31.6,0.0,72,5.2,100,0.1,HoChiMinh
2025-05-28,16,31.3,0.0,74,4.4,100,0.1,HoChiMinh
2025-05-28,17,30.7,0.0,78,3.2,100,1.0,HoChiMinh
2025-05-28,18,29.8,0.0,84,2.3,100,1.0,HoChiMinh
2025-05-28,19,29.0,0.0,88,3.4,100,1.0,HoChiMinh
2025-05-28,20,28.3,0.0,90,5.2,100,0.5,HoChiMinh
2025-05-28,21,27.7,0.0,92,7.0,100,0.5,HoChiMinh
2025-05-28,22,27.3,0.0,93,8.0,100,0.5,HoChiMinh
2025-05-28,23,26.9,0.0,94,7.7,100,0.0,HoChiMinh
2025-05-29,0,26.7,0.0,94,6.6,100,0.0,HoChiMinh
2025-05-29,1,26.5,0.0,94,5.4,100,0.0,HoChiMinh
2025-05-29,2,26.3,0.0,95,4.3,100,0.8,HoChiMinh
2025-05-29,3,26.1,0.0,96,3.8,100,0.8,HoChiMinh
2025-05-29,4,26.1,0.0,96,3.4,100,0.8,HoChiMinh
2025-05-29,5,26.1,0.0,96,3.4,100,0.4,HoChiMinh
2025-05-29,6,26.3,0.0,95,3.5,100,0.4,HoChiMinh
2025-05-29,7,26.7,0.0,94,4.0,100,0.4,HoChiMinh
2025-05-29,8,27.6,0.0,91,5.5,100,0.8,HoChiMinh
2025-05-29,9,28.7,0.0,87,8.9,100,0.8,HoChiMinh
2025-05-29,10,29.7,0.0,83,10.9,100,0.8,HoChiMinh
2025-05-29,11,30.3,0.0,80,9.8,100,0.5,HoChiMinh
2025-05-29,12,30.7,0.0,78,7.4,100,0.5,HoChiMinh
2025-05-29,13,30.9,0.0,77,5.8,100,0.5,HoChiMinh
2025-05-29,14,30.9,0.0,76,6.6,98,0.4,HoChiMinh
2025-05-29,15,30.6,0.0,77,8.3,95,0.4,HoChiMinh
2025-05-29,16,30.2,0.0,78,9.5,93,0.4,HoChiMinh
2025-05-29,17,29.4,0.0,82,8.8,95,1.7,HoChiMinh
2025-05-29,18,28.3,0.0,86,7.2,98,1.7,HoChiMinh
2025-05-29,19,27.5,0.0,90,5.8,100,1.7,HoChiMinh
2025-05-29,20,27.0,0.0,91,5.2,100,1.2,HoChiMinh
2025-05-29,21,26.8,0.0,92,5.6,100,1.2,HoChiMinh
2025-05-29,22,26.6,0.0,92,5.8,100,1.2,HoChiMinh
2025-05-29,23,26.4,0.0,92,4.2,99,0.0,HoChiMinh
