time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm)
2024-05-14T01:00,25.4,0,89,2.5,14,0
2024-05-14T02:00,24.7,0,93,4,12,0
2024-05-14T03:00,25.1,0,93,3,32,0
2024-05-14T04:00,24.7,0,96,3.3,81,0
2024-05-14T05:00,23.8,0,99,4.7,11,0
2024-05-14T06:00,24.2,0,98,5.9,71,0
2024-05-14T07:00,25.4,0,88,4.3,6,0
2024-05-14T08:00,27.1,0,84,4.4,36,0
2024-05-14T09:00,28.6,0,78,4,81,0
2024-05-14T10:00,29.7,0.1,71,3.1,24,0.1
2024-05-14T11:00,30.4,0.1,68,3.4,27,0.1
2024-05-14T12:00,30.6,0.2,68,6.8,36,0.2
2024-05-14T13:00,31,0.1,67,6.9,42,0.1
2024-05-14T14:00,31.4,0,65,7.2,61,0
2024-05-14T15:00,29.2,0.1,73,12.6,81,0.1
2024-05-14T16:00,28.7,0.1,78,6.1,68,0.1
2024-05-14T17:00,29.3,0,78,9.2,62,0
2024-05-14T18:00,28.7,0.1,75,15.8,37,0.1
2024-05-14T19:00,27.6,0,77,16.8,21,0
2024-05-14T20:00,27.2,0,83,15,7,0
2024-05-14T21:00,26.7,0,87,12,15,0
2024-05-14T22:00,26.3,0,91,10.5,15,0
2024-05-14T23:00,26,0,93,9.7,22,0
2024-05-15T00:00,25.8,0,95,8.4,18,0
2024-05-15T01:00,25.6,0,96,8.1,36,0
2024-05-15T02:00,25.4,0.1,96,8.1,48,0.1
2024-05-15T03:00,25.3,0.1,96,7.1,72,0.1
2024-05-15T04:00,25.3,0,96,5.8,57,0
2024-05-15T05:00,25,0,97,5.1,96,0
2024-05-15T06:00,25.4,0,96,8.3,62,0
2024-05-15T07:00,26,0.2,93,9,97,0.2
2024-05-15T08:00,27.9,0.1,84,11.4,44,0.1
2024-05-15T09:00,29.1,0.1,77,8.4,70,0.1
2024-05-15T10:00,29.7,0.2,75,8.8,46,0.2
2024-05-15T11:00,30.3,0.2,72,10.6,34,0.2
2024-05-15T12:00,31,0.2,72,10.1,60,0.2
2024-05-15T13:00,28.1,20.2,80,17.6,78,20.2
2024-05-15T14:00,27.8,4.4,87,9.6,100,4.4
2024-05-15T15:00,27.1,1.6,85,13.3,100,1.6
2024-05-15T16:00,27,0.7,88,9.4,99,0.7
2024-05-15T17:00,26.9,0.6,86,10.3,99,0.6
2024-05-15T18:00,26.5,0.3,89,7.6,100,0.3
2024-05-15T19:00,25.6,2.2,93,5.4,100,2.2
2024-05-15T20:00,26,1.5,93,4.1,94,1.5
2024-05-15T21:00,26.2,0,94,5,100,0
2024-05-15T22:00,25.7,4.8,91,5.2,89,4.8
2024-05-15T23:00,24.9,2.3,97,6.5,77,2.3
2024-05-16T00:00,24.5,3,95,10.3,100,3
2024-05-16T01:00,23.7,4.8,96,10.7,100,4.8
2024-05-16T02:00,23.5,2.9,99,10.1,100,2.9
2024-05-16T03:00,23.5,8.1,98,11.7,99,8.1
2024-05-16T04:00,23.8,1.3,95,6.1,99,1.3
2024-05-16T05:00,23.8,0.4,95,5.4,99,0.4
2024-05-16T06:00,24.1,0.1,93,7.9,100,0.1
2024-05-16T07:00,24.9,0.1,90,8.8,99,0.1
2024-05-16T08:00,26.7,0,85,7.9,100,0
2024-05-16T09:00,27.8,0,76,7.4,100,0
2024-05-16T10:00,28.9,0,68,8.7,74,0
2024-05-16T11:00,29.7,0,64,8.2,47,0
2024-05-16T12:00,30.3,0,61,8.3,68,0
2024-05-16T13:00,30.7,0,59,8.9,43,0
2024-05-16T14:00,31,0,57,10.3,47,0
2024-05-16T15:00,31.1,0,52,13.9,56,0
2024-05-16T16:00,30.4,0,53,14.6,76,0
2024-05-16T17:00,29,0,61,14.8,100,0
2024-05-16T18:00,27.7,0,65,12.7,97,0
2024-05-16T19:00,26.9,0,65,11.7,15,0
2024-05-16T20:00,26.9,0,71,8.2,98,0
2024-05-16T21:00,26.4,0,72,8.6,96,0
2024-05-16T22:00,25.7,0,75,6.1,100,0
2024-05-16T23:00,25.7,0,76,7,100,0
2024-05-17T00:00,25.3,0,80,4.2,100,0
2024-05-17T01:00,25.2,0,84,2.5,100,0
2024-05-17T02:00,25,0,89,1.3,58,0
2024-05-17T03:00,24.8,0,89,2.1,21,0
2024-05-17T04:00,24.4,0,89,3.8,14,0
2024-05-17T05:00,24.5,0,87,3.8,15,0
2024-05-17T06:00,24.9,0,83,3.6,19,0
2024-05-17T07:00,25.9,0,77,5.1,15,0
2024-05-17T08:00,27.1,0,72,7,2,0
2024-05-17T09:00,28.2,0,71,7.7,24,0
2024-05-17T10:00,29.4,0,66,9.9,50,0
2024-05-17T11:00,29.9,0,64,10,99,0
2024-05-17T12:00,30.4,0,63,12,97,0
2024-05-17T13:00,30.4,0.1,64,10.5,48,0.1
2024-05-17T14:00,30.5,0.3,64,11.6,69,0.3
2024-05-17T15:00,30.1,0.2,66,14.8,83,0.2
2024-05-17T16:00,29.4,0,69,16.8,99,0
2024-05-17T17:00,28.9,0,73,16.3,100,0
2024-05-17T18:00,28.2,0,75,14.5,98,0
2024-05-17T19:00,27.6,0,77,15.8,100,0
2024-05-17T20:00,27,0,75,14.5,100,0
2024-05-17T21:00,26.8,0,79,14.3,100,0
2024-05-17T22:00,26.6,0,81,13.4,100,0
2024-05-17T23:00,26.1,0,84,11.1,100,0
2024-05-18T00:00,25.8,0,86,10.3,100,0
2024-05-18T01:00,25.5,0.1,88,8.4,100,0.1
2024-05-18T02:00,25.4,0,90,9.7,100,0
2024-05-18T03:00,25.3,0.1,91,8.3,100,0.1
2024-05-18T04:00,25.2,0.1,91,6.9,100,0.1
2024-05-18T05:00,25.2,0.1,92,8.3,100,0.1
2024-05-18T06:00,25.4,0.1,94,8.9,100,0.1
2024-05-18T07:00,26.5,0.1,89,14,100,0.1
2024-05-18T08:00,28,0.1,85,13,100,0.1
2024-05-18T09:00,29.3,0.2,79,15.8,100,0.2
2024-05-18T10:00,30.2,0.3,76,14.8,100,0.3
2024-05-18T11:00,30.9,0.2,73,15.8,100,0.2
2024-05-18T12:00,31.5,0.1,71,17,100,0.1
2024-05-18T13:00,30.1,4.1,77,17.3,99,4.1
2024-05-18T14:00,29.9,0.5,79,13.6,100,0.5
2024-05-18T15:00,29.4,0,79,13.4,98,0
2024-05-18T16:00,30.2,0.1,78,18.2,99,0.1
2024-05-18T17:00,29.2,0.1,82,16.8,100,0.1
2024-05-18T18:00,28.7,0,85,13.6,100,0
2024-05-18T19:00,28,0,88,15,100,0
2024-05-18T20:00,27.8,0,88,13,100,0
2024-05-18T21:00,27.5,0,90,13.7,100,0
2024-05-18T22:00,27.4,0,90,14.1,100,0
2024-05-18T23:00,27.1,0,91,11.8,100,0
2024-05-19T00:00,26.8,0.9,93,10.9,98,0.9
2024-05-19T01:00,26.2,0.5,94,14.5,100,0.5
2024-05-19T02:00,25.9,0,95,13.4,100,0
2024-05-19T03:00,26.1,0,95,14.4,100,0
2024-05-19T04:00,25.9,1.2,95,10.2,100,1.2
2024-05-19T05:00,25.5,1,95,2.2,100,1
2024-05-19T06:00,25.7,0,96,5.7,100,0
2024-05-19T07:00,26.2,0,95,11.2,100,0
2024-05-19T08:00,26.9,1.1,90,12.7,100,1.1
2024-05-19T09:00,25,4.3,91,12.6,100,4.3
2024-05-19T10:00,26.4,0,88,10,98,0
2024-05-19T11:00,29.8,0,78,10.6,100,0
2024-05-19T12:00,30.2,0,76,8.8,100,0
2024-05-19T13:00,31,0.1,73,8.5,100,0.1
2024-05-19T14:00,30.1,2.4,74,9.5,100,2.4
2024-05-19T15:00,28.9,1,80,7.8,100,1
2024-05-19T16:00,28.3,0.1,83,2.5,100,0.1
2024-05-19T17:00,27.9,0.4,87,4.3,100,0.4
2024-05-19T18:00,27.2,0.1,91,6.8,100,0.1
2024-05-19T19:00,26.7,0,95,3.3,100,0
2024-05-19T20:00,26.4,0.1,93,2.6,100,0.1
2024-05-19T21:00,26.3,0,94,4.5,100,0
2024-05-19T22:00,26,0,96,6.6,89,0
2024-05-19T23:00,25.8,0,96,10.9,100,0
2024-05-20T00:00,25.4,0,96,10.7,100,0
2024-05-20T01:00,25.1,0,96,7.7,93,0
2024-05-20T02:00,24.8,0,95,5.5,70,0
2024-05-20T03:00,24.8,0,95,8,49,0
2024-05-20T04:00,24.2,0,97,5.1,44,0
2024-05-20T05:00,24.2,0,93,4.8,99,0
2024-05-20T06:00,24.8,0,91,5.3,100,0
2024-05-20T07:00,25.5,0,87,6.5,100,0
2024-05-20T08:00,26.2,0.1,91,4.7,100,0.1
2024-05-20T09:00,26.7,0.3,88,7.1,100,0.3
2024-05-20T10:00,27.6,0.3,85,10,100,0.3
2024-05-20T11:00,28.8,0.2,77,9.7,100,0.2
2024-05-20T12:00,30,0,68,11.5,68,0
2024-05-20T13:00,30.7,0,67,10.4,92,0
2024-05-20T14:00,31,0,67,9.2,92,0
2024-05-20T15:00,31.2,0,66,8.4,100,0
2024-05-20T16:00,31.1,0,65,5.9,100,0
2024-05-20T17:00,30.1,0.2,68,6.6,100,0.2
2024-05-20T18:00,27.5,0.1,82,12.9,100,0.1
2024-05-20T19:00,26.4,0.1,89,10.6,100,0.1
2024-05-20T20:00,27.8,0,85,5.2,98,0
2024-05-20T21:00,27.1,0,90,6.5,100,0
2024-05-20T22:00,27.1,0,89,3.1,100,0
2024-05-20T23:00,26.9,0,90,3.4,100,0
2024-05-21T00:00,27,0,89,3.3,100,0
2024-05-21T01:00,26.7,0,90,1.8,100,0
2024-05-21T02:00,26.5,0,91,1.3,100,0
2024-05-21T03:00,25,0,98,4.4,100,0
2024-05-21T04:00,25.1,0,100,3.6,100,0
2024-05-21T05:00,25.2,0,99,4.7,100,0
2024-05-21T06:00,25.3,0,98,7.4,100,0
2024-05-21T07:00,25.9,0,95,7.9,100,0
2024-05-21T08:00,27.4,0,88,3.6,99,0
2024-05-21T09:00,28.7,0,83,5.8,100,0
2024-05-21T10:00,30.3,0,74,8.4,100,0
2024-05-21T11:00,30.9,0,71,10.2,74,0
2024-05-21T12:00,31.1,0.1,70,8.7,100,0.1
2024-05-21T13:00,27.8,2.2,81,16.6,100,2.2
2024-05-21T14:00,27.6,0.3,83,4.5,100,0.3
2024-05-21T15:00,28.7,0,80,2.7,100,0
2024-05-21T16:00,29.7,0.1,74,1.5,100,0.1
2024-05-21T17:00,28.9,0.3,72,4.9,100,0.3
2024-05-21T18:00,28.3,0.2,78,2.8,99,0.2
2024-05-21T19:00,27.2,0,85,4,98,0
2024-05-21T20:00,27.1,0,90,4.8,62,0
2024-05-21T21:00,26.7,0,92,6,93,0
2024-05-21T22:00,26.5,0,92,5.1,60,0
2024-05-21T23:00,26.2,0,94,5.1,44,0
2024-05-22T00:00,26,0,96,6.6,10,0
2024-05-22T01:00,25.7,0,95,4.8,42,0
2024-05-22T02:00,25.3,0.3,94,8.7,93,0.3
2024-05-22T03:00,24.7,2,92,5.8,100,2
2024-05-22T04:00,24.5,0,96,7.1,100,0
2024-05-22T05:00,24.4,0,96,6.6,100,0
2024-05-22T06:00,24.4,0.4,97,9.3,97,0.4
2024-05-22T07:00,24.8,0.1,94,8.9,98,0.1
2024-05-22T08:00,27.1,0,86,9.4,60,0
2024-05-22T09:00,28.4,0,79,10.4,34,0
2024-05-22T10:00,29.4,0,75,10.1,98,0
2024-05-22T11:00,29.9,0,72,10.9,100,0
2024-05-22T12:00,30.2,0,70,9.1,99,0
2024-05-22T13:00,30.3,0.1,71,9.7,90,0.1
2024-05-22T14:00,30.8,0,70,9.3,100,0
2024-05-22T15:00,30.8,0.1,68,8.3,100,0.1
2024-05-22T16:00,28.5,0.3,77,10.9,100,0.3
2024-05-22T17:00,27.3,0,84,9.2,98,0
2024-05-22T18:00,27.2,0,85,7.7,99,0
2024-05-22T19:00,26.9,0.1,88,4.8,96,0.1
2024-05-22T20:00,28.2,0,83,1.8,71,0
2024-05-22T21:00,26.9,0.3,90,7.9,62,0.3
2024-05-22T22:00,26.5,0.6,89,5.2,43,0.6
2024-05-22T23:00,26.2,0,93,5.9,43,0
2024-05-23T00:00,25.8,0.1,93,9.7,48,0.1
2024-05-23T01:00,24.9,1.7,96,4.1,81,1.7
2024-05-23T02:00,24.6,4,93,8.5,91,4
2024-05-23T03:00,24.4,0,94,8,66,0
2024-05-23T04:00,24.4,0.6,94,1.8,89,0.6
2024-05-23T05:00,24.5,0.6,92,2.6,86,0.6
2024-05-23T06:00,24.6,0.5,93,2.6,98,0.5
2024-05-23T07:00,25.1,0.4,92,2.2,100,0.4
2024-05-23T08:00,25.8,0.3,90,3.6,100,0.3
2024-05-23T09:00,26.8,0.9,85,2.6,100,0.9
2024-05-23T10:00,26.8,0.6,85,2.1,100,0.6
2024-05-23T11:00,26.9,1.6,86,2.8,100,1.6
2024-05-23T12:00,27.2,0.7,86,3.9,54,0.7
2024-05-23T13:00,29.4,0.2,76,0.5,100,0.2
2024-05-23T14:00,30.1,0,72,3.7,100,0
2024-05-23T15:00,30.3,0,71,6.4,99,0
2024-05-23T16:00,30.2,0,69,7.1,100,0
2024-05-23T17:00,29.8,0,70,7.4,64,0
2024-05-23T18:00,28.8,0,77,8.1,96,0
2024-05-23T19:00,27.6,0,84,10.5,100,0
2024-05-23T20:00,27.6,0,86,9.4,100,0
2024-05-23T21:00,27.2,0,90,9.4,52,0
2024-05-23T22:00,26.6,0,93,8.8,50,0
2024-05-23T23:00,26.3,0,93,8.6,25,0
2024-05-24T00:00,26.1,0,93,7.9,10,0
2024-05-24T01:00,25.8,0,95,6.6,7,0
2024-05-24T02:00,25.6,0,96,5.5,70,0
2024-05-24T03:00,25.8,0,94,5.9,100,0
2024-05-24T04:00,25.6,0,95,5.4,33,0
2024-05-24T05:00,25.4,0,96,4.7,8,0
2024-05-24T06:00,25.7,0,97,6.5,22,0
2024-05-24T07:00,26.9,0,89,7.3,100,0
2024-05-24T08:00,28.4,0,80,7.9,31,0
2024-05-24T09:00,29.5,0,70,12.7,100,0
2024-05-24T10:00,30,0,68,12.7,91,0
2024-05-24T11:00,30.2,0,68,11.8,24,0
2024-05-24T12:00,30.8,0,66,11.5,29,0
2024-05-24T13:00,31,0,64,11.8,76,0
2024-05-24T14:00,30.8,0,65,10.8,98,0
2024-05-24T15:00,29.4,0.2,74,14.2,85,0.2
2024-05-24T16:00,28.5,0.2,82,13.1,98,0.2
2024-05-24T17:00,28.3,0.1,83,11,96,0.1
2024-05-24T18:00,27.6,0.1,86,11.2,100,0.1
2024-05-24T19:00,27.1,0.9,89,10.3,100,0.9
2024-05-24T20:00,27.7,0.9,88,10.7,100,0.9
2024-05-24T21:00,27.2,2,91,11.2,100,2
2024-05-24T22:00,26.9,0.7,90,10.8,100,0.7
2024-05-24T23:00,26.6,0.2,92,10,100,0.2
2024-05-25T00:00,26.4,0.3,93,9.5,66,0.3
2024-05-25T01:00,26.1,0.2,94,7.3,96,0.2
2024-05-25T02:00,26,0,94,6.5,100,0
2024-05-25T03:00,25.8,0,94,7.4,100,0
2024-05-25T04:00,25.7,0,95,7.2,100,0
2024-05-25T05:00,25.7,0,95,7.1,100,0
2024-05-25T06:00,26,0,94,8.3,100,0
2024-05-25T07:00,26.6,0,92,9.2,100,0
2024-05-25T08:00,27.7,0,87,12,100,0
2024-05-25T09:00,28.6,0,83,13.9,99,0
2024-05-25T10:00,30.1,0.2,75,18.1,100,0.2
2024-05-25T11:00,28.6,0.9,81,16.1,59,0.9
2024-05-25T12:00,29.5,0.1,79,18.1,52,0.1
2024-05-25T13:00,30.8,0.1,76,19.1,85,0.1
2024-05-25T14:00,30.4,0.5,76,18,93,0.5
2024-05-25T15:00,29.3,1.1,82,14.1,86,1.1
2024-05-25T16:00,30,0,78,15.4,100,0
2024-05-25T17:00,29.5,0.4,80,12.9,92,0.4
2024-05-25T18:00,28.9,0.1,83,11.7,100,0.1
2024-05-25T19:00,28.1,0.1,87,12.6,100,0.1
2024-05-25T20:00,27.2,0.4,92,10.5,100,0.4
2024-05-25T21:00,27.1,0.1,93,8.4,100,0.1
2024-05-25T22:00,27,0.9,94,12,100,0.9
2024-05-25T23:00,26.9,1.8,94,12.5,100,1.8
2024-05-26T00:00,26.8,0.7,94,12.9,100,0.7
2024-05-26T01:00,26.7,0.7,94,13.6,100,0.7
2024-05-26T02:00,26.7,0.2,94,14.5,100,0.2
2024-05-26T03:00,26.6,0,94,12.4,100,0
2024-05-26T04:00,26.6,0,95,11.3,100,0
2024-05-26T05:00,26.5,0,96,11.2,100,0
2024-05-26T06:00,26.8,0,95,13,92,0
2024-05-26T07:00,28.2,0,89,18.4,81,0
2024-05-26T08:00,29.4,0,83,20,75,0
2024-05-26T09:00,30.6,0,77,19.4,86,0
2024-05-26T10:00,31.5,0,74,16.9,59,0
2024-05-26T11:00,32.6,0.1,71,16.6,19,0.1
2024-05-26T12:00,33.1,0.2,68,17.3,80,0.2
2024-05-26T13:00,33.4,0.1,66,16.9,39,0.1
2024-05-26T14:00,33.5,0,66,16.6,33,0
2024-05-26T15:00,33.7,0,67,17,58,0
2024-05-26T16:00,33.4,0,69,15.5,35,0
2024-05-26T17:00,32.7,0,72,13.7,61,0
2024-05-26T18:00,31.8,0,77,10.7,97,0
2024-05-26T19:00,30.6,0,82,12.9,84,0
2024-05-26T20:00,29.1,0,87,11.5,54,0
2024-05-26T21:00,29.3,0,87,10.9,41,0
2024-05-26T22:00,29.1,0,88,11.7,88,0
2024-05-26T23:00,29,0,88,12.2,100,0
2024-05-27T00:00,28.9,0,88,10.5,100,0
2024-05-27T01:00,28.5,0,88,10.1,100,0
2024-05-27T02:00,28.2,0,87,9.4,93,0
2024-05-27T03:00,27.6,0,89,6.5,59,0
2024-05-27T04:00,27.1,0,93,5.6,100,0
2024-05-27T05:00,27.2,0,93,6.4,95,0
2024-05-27T06:00,27.8,0.3,91,5,92,0.3
2024-05-27T07:00,28.8,0,88,4,100,0
2024-05-27T08:00,29.9,0,86,4.7,100,0
2024-05-27T09:00,30.5,0,83,6.1,86,0
2024-05-27T10:00,32.5,0,70,6.9,38,0
2024-05-27T11:00,33.9,0,64,9.6,29,0
2024-05-27T12:00,34.9,0,61,12.7,44,0
2024-05-27T13:00,35.2,0,59,15.3,23,0
2024-05-27T14:00,35,0,61,14.6,36,0
2024-05-27T15:00,34.8,0,61,13.6,33,0
2024-05-27T16:00,35.1,0,59,12.2,46,0
2024-05-27T17:00,34.4,0,64,11.2,100,0
2024-05-27T18:00,32.7,0,74,8.6,100,0
2024-05-27T19:00,31.7,0,76,14.5,100,0
2024-05-27T20:00,30.9,0,81,8,100,0
2024-05-27T21:00,30.1,0,84,6.1,100,0
2024-05-27T22:00,29.7,0,86,5.8,100,0
2024-05-27T23:00,29.4,0,87,5.4,100,0
2024-05-28T00:00,29,0,87,5.5,100,0
2024-05-28T01:00,28.8,0,88,5.8,100,0
2024-05-28T02:00,29.8,0,80,3.1,100,0
2024-05-28T03:00,28.9,0,87,8.5,100,0
2024-05-28T04:00,28.5,0,87,12.5,100,0
2024-05-28T05:00,27.9,0,87,10.4,100,0
2024-05-28T06:00,27.5,0,86,12.4,100,0
2024-05-28T07:00,27.4,0,87,8.9,100,0
2024-05-28T08:00,29.2,0,85,7.7,100,0
2024-05-28T09:00,29.4,0,84,5.6,99,0
2024-05-28T10:00,30.5,0,80,6.9,100,0
2024-05-28T11:00,31,0,78,6.9,100,0
2024-05-28T12:00,31.8,0,74,4.6,100,0
2024-05-28T13:00,32.5,0.1,71,3.3,100,0.1
2024-05-28T14:00,32,0,71,2.2,100,0
2024-05-28T15:00,31.6,0,74,5.8,100,0
2024-05-28T16:00,31.6,0,74,7.5,100,0
2024-05-28T17:00,30.3,0,81,15.2,100,0
2024-05-28T18:00,28.7,0,87,11.8,100,0
2024-05-28T19:00,28.1,0,90,12.4,100,0
2024-05-28T20:00,29.2,0,90,8,100,0
2024-05-28T21:00,29,0,92,7.2,100,0
2024-05-28T22:00,29,0,94,6.5,100,0
2024-05-28T23:00,28.7,0,96,5.4,100,0
2024-05-29T00:00,28.5,0,97,7.2,100,0
2024-05-29T01:00,28.2,0,96,7.3,100,0
2024-05-29T02:00,28.1,0,95,6.5,100,0
2024-05-29T03:00,27.7,0,96,5.9,100,0
2024-05-29T04:00,27.3,0,97,4,100,0
2024-05-29T05:00,27.3,0,94,5.8,100,0
2024-05-29T06:00,27.6,0,91,8.2,100,0
2024-05-29T07:00,28.4,0,88,11.5,99,0
2024-05-29T08:00,30.4,0.1,82,12,96,0.1
2024-05-29T09:00,31.3,0.1,78,10.7,88,0.1
2024-05-29T10:00,32.6,0,72,8.9,17,0
2024-05-29T11:00,33.8,0,67,6.8,65,0
2024-05-29T12:00,34.6,0,63,7.2,100,0
2024-05-29T13:00,35.2,0,60,7.6,100,0
2024-05-29T14:00,35.1,0,62,11,100,0
2024-05-29T15:00,34.9,0,64,12.6,100,0
2024-05-29T16:00,34.9,0,64,12.5,100,0
2024-05-29T17:00,34,0,69,15.3,62,0
2024-05-29T18:00,33,0,73,15.1,100,0
2024-05-29T19:00,30.6,0,83,19.5,100,0
2024-05-29T20:00,30,0,84,16.9,100,0
2024-05-29T21:00,29.6,0,85,14.8,100,0
2024-05-29T22:00,29.2,0,86,13.7,100,0
2024-05-29T23:00,28.8,0,87,12.2,55,0
2024-05-30T00:00,27.5,6.6,92,16.9,100,6.6
2024-05-30T01:00,27.5,0.1,91,16,100,0.1
2024-05-30T02:00,27.2,0,92,8.9,100,0
2024-05-30T03:00,27.1,0,93,8.8,100,0
2024-05-30T04:00,27.1,0,92,5,100,0
2024-05-30T05:00,26.9,0,94,5.5,100,0
2024-05-30T06:00,27.2,0,94,9.4,96,0
2024-05-30T07:00,28.3,0,88,9.7,95,0
2024-05-30T08:00,30,0.1,82,11.3,100,0.1
2024-05-30T09:00,31,0.1,78,8.9,100,0.1
2024-05-30T10:00,32.1,0,75,7.8,99,0
2024-05-30T11:00,32.9,0.6,73,6.4,98,0.6
2024-05-30T12:00,32.6,0.6,73,5.8,98,0.6
2024-05-30T13:00,30.7,1.1,77,12.4,100,1.1
2024-05-30T14:00,29.6,1.9,83,9.1,100,1.9
2024-05-30T15:00,29.1,0.8,86,9.2,100,0.8
2024-05-30T16:00,27.4,4.7,91,12.2,100,4.7
2024-05-30T17:00,27.1,0.6,80,19.6,100,0.6
2024-05-30T18:00,26.2,0,85,16.4,100,0
2024-05-30T19:00,26.3,0,86,16.9,100,0
2024-05-30T20:00,26.4,5.6,94,13.3,100,5.6
2024-05-30T21:00,26.5,5.4,90,10.8,100,5.4
2024-05-30T22:00,26.1,0,86,13.7,100,0
2024-05-30T23:00,25.8,0,81,14.2,100,0
2024-05-31T00:00,25.5,0,80,14,100,0
2024-05-31T01:00,25.5,0,79,11.6,100,0
2024-05-31T02:00,25.5,0,77,10.4,100,0
2024-05-31T03:00,25.7,0,78,10.8,100,0
2024-05-31T04:00,25.8,0,76,7.6,100,0
2024-05-31T05:00,25.8,0,79,7.3,100,0
2024-05-31T06:00,26.1,0,78,7.1,100,0
2024-05-31T07:00,26.6,0,79,8.7,100,0
2024-05-31T08:00,25.8,0.8,82,10.8,100,0.8
2024-05-31T09:00,26,0.1,82,11.9,100,0.1
2024-05-31T10:00,26.5,0,74,12.8,100,0
2024-05-31T11:00,26.1,0.1,78,8.2,100,0.1
2024-05-31T12:00,26.3,0.6,79,7.1,100,0.6
2024-05-31T13:00,26.2,1.1,82,7.2,100,1.1
2024-05-31T14:00,26.4,0.5,79,10,100,0.5
2024-05-31T15:00,26.4,0.1,78,9.2,100,0.1
2024-05-31T16:00,26.4,0,77,11.7,100,0
2024-05-31T17:00,26.2,0,78,10.4,86,0
2024-05-31T18:00,26.1,0,80,7.9,94,0
2024-05-31T19:00,25.6,0,85,5.9,92,0
2024-05-31T20:00,26.6,0,85,1.8,91,0
2024-05-31T21:00,26.4,0,86,2.1,10,0
2024-05-31T22:00,26.1,0,88,1.5,28,0
2024-05-31T23:00,26,0,89,3.6,100,0
2024-06-01T00:00,25.8,0,90,4.1,100,0
2024-06-01T01:00,25.2,0,95,2.5,100,0
2024-06-01T02:00,25.4,0,93,4.5,100,0
2024-06-01T03:00,25.3,0,91,4.6,100,0
2024-06-01T04:00,25.2,0,92,3.4,87,0
2024-06-01T05:00,24.8,0,94,4.3,100,0
2024-06-01T06:00,25.5,0,91,7.6,11,0
2024-06-01T07:00,26.7,0,85,2.9,14,0
2024-06-01T08:00,28.5,0,79,1.8,13,0
2024-06-01T09:00,29.8,0,71,4,16,0
2024-06-01T10:00,30.7,0,66,4.5,62,0
2024-06-01T11:00,31.5,0,63,3.4,18,0
2024-06-01T12:00,32.4,0,60,5.9,26,0
2024-06-01T13:00,33.2,0,56,7.1,38,0
2024-06-01T14:00,33.6,0,53,7.3,45,0
2024-06-01T15:00,33.4,0,53,9.5,50,0
2024-06-01T16:00,33.4,0,53,10.2,74,0
2024-06-01T17:00,32,0,63,13.8,19,0
2024-06-01T18:00,30.4,0,71,11.8,26,0
2024-06-01T19:00,29.5,0,74,9.4,34,0
2024-06-01T20:00,29.2,0,72,8.2,18,0
2024-06-01T21:00,28.4,0,79,7.5,24,0
2024-06-01T22:00,27.8,0,83,9.4,22,0
2024-06-01T23:00,27.5,0,87,7.9,33,0
2024-06-02T00:00,27.2,0,89,7.6,60,0
2024-06-02T01:00,27.1,0,88,8.7,77,0
2024-06-02T02:00,26.9,0,88,8.9,74,0
2024-06-02T03:00,26.6,0,89,6.9,40,0
2024-06-02T04:00,26.4,0,92,7,32,0
2024-06-02T05:00,26.2,0,95,7.1,56,0
2024-06-02T06:00,26.6,0,94,7.7,9,0
2024-06-02T07:00,27.8,0,88,5.9,6,0
2024-06-02T08:00,29.3,0,82,4.8,89,0
2024-06-02T09:00,30.8,0.1,75,4.2,51,0.1
2024-06-02T10:00,31.8,0.1,71,2.1,27,0.1
2024-06-02T11:00,32.7,0.1,68,1.5,26,0.1
2024-06-02T12:00,33.3,0.1,66,2.9,33,0.1
2024-06-02T13:00,33.3,0.1,67,4.7,57,0.1
2024-06-02T14:00,33.4,0.1,68,6.9,66,0.1
2024-06-02T15:00,30.8,2.6,77,17.5,100,2.6
2024-06-02T16:00,28.3,5.1,87,5.9,100,5.1
2024-06-02T17:00,28.5,0.2,89,6.9,100,0.2
2024-06-02T18:00,28.4,0.2,89,12,100,0.2
2024-06-02T19:00,28,0.1,92,8.6,100,0.1
2024-06-02T20:00,28.6,0,88,8.3,95,0
2024-06-02T21:00,28.4,0,90,6.2,97,0
2024-06-02T22:00,28.3,0,91,7.3,64,0
2024-06-02T23:00,28.2,0,92,8.3,29,0
2024-06-03T00:00,28.1,0,92,9,35,0
2024-06-03T01:00,27.8,0,92,7.9,100,0
2024-06-03T02:00,27.4,0,93,5,100,0
2024-06-03T03:00,27.2,0,95,7.2,100,0
2024-06-03T04:00,26.9,0,96,4.9,100,0
2024-06-03T05:00,26.7,0,97,4.6,100,0
2024-06-03T06:00,27,0,96,9,100,0
2024-06-03T07:00,28.2,0,90,5.5,100,0
2024-06-03T08:00,29.8,0,87,1.3,100,0
2024-06-03T09:00,31.3,0,81,2.1,99,0
2024-06-03T10:00,32.8,0,73,2.4,100,0
2024-06-03T11:00,33.8,0.1,64,5.8,94,0.1
2024-06-03T12:00,33.8,0.4,65,6.1,99,0.4
2024-06-03T13:00,33.8,1.7,66,2.9,100,1.7
2024-06-03T14:00,29.7,9.3,82,15.6,100,9.3
2024-06-03T15:00,29.7,0.1,82,5.8,100,0.1
2024-06-03T16:00,28.8,2.3,86,7.8,100,2.3
2024-06-03T17:00,29.1,1.4,85,4,100,1.4
2024-06-03T18:00,27.7,5.4,90,4.4,100,5.4
